,Unnamed: 0,title,link,NBER_ID,authors,authors_links,date,abstract,a_d,links,doi,topics,programs,id
15484,28,Local Labor Markets,/papers/w15947,15947,['Enrico Moretti'],['/people/enrico_moretti'],April 2010,,,,,,,
15485,29,Characteristic Timing,/papers/w15948,15948,"['Robin Greenwood', 'Samuel Hanson']","['/people/robin_greenwood', '/people/samuel_hanson']",April 2010,,,,,,,
15486,30,The Economics of International Differences in Educational Achievement,/papers/w15949,15949,"['Eric A. Hanushek', 'Ludger Woessmann']","['/people/eric_hanushek', '/people/ludger_woessmann']",April 2010,,,,,,,
15487,31,Measurement Errors in Investment Equations,/papers/w15951,15951,"['Heitor Almeida', 'Murillo Campello', 'Antonio F. Galvao Jr.']","['/people/heitor_almeida', '/people/murillo_campello', '/people/antonio_galvao']",April 2010,,,,,,,
15488,32,Binge Drinking and Risky Sex among College Students,/papers/w15953,15953,['Jeffrey S. DeSimone'],['/people/jeff_desimone'],April 2010,,,,,,,
15489,33,The Falling Time Cost of College: Evidence from Half a Century of Time Use Data,/papers/w15954,15954,"['Philip S. Babcock', 'Mindy Marks']","['/people/philip_babcock', '/people/mindy_marks']",April 2010,,,,,,,
15490,34,A Dynamic Model of Housing Demand: Estimation and Policy Implications,/papers/w15955,15955,"['Patrick Bajari', 'Phoebe Chan', 'Dirk Krueger', 'Daniel Miller']","['/people/patrick_bajari', '/people/phoebe__chan', '/people/dirk_krueger', '/people/daniel_miller']",April 2010,,,,,,,
15491,35,An Autopsy of the U.S. Financial System,/papers/w15956,15956,['Ross Levine'],['/people/ross_levine'],April 2010,,,,,,,
15492,36,An Alternative Theory of the Plant Size Distribution with an Application to Trade,/papers/w15957,15957,"['Thomas J. Holmes', 'John J. Stevens']","['/people/thomas_holmes', '/people/john_stevens']",April 2010,,,,,,,
15493,37,Competing Engines of Growth: Innovation and Standardization,/papers/w15958,15958,"['Daron Acemoglu', 'Gino Gancia', 'Fabrizio Zilibotti']","['/people/daron_acemoglu', '/people/gino_gancia', '/people/fabrizio_zilibotti']",April 2010,,,,,,,
15494,38,"Reading the Recent Monetary History of the U.S., 1959-2007",/papers/w15929,15929,"['Jesús Fernández-Villaverde', 'Pablo A. Guerrón-Quintana', 'Juan Rubio-Ramírez']","['/people/jesus_fernandez-villaverde', '/people/pablo_guerron', '/people/juan_rubio_ramirez']",April 2010,,,,,,,
15495,39,Innovators: Filmmakers,/papers/w15930,15930,['David W. Galenson'],['/people/david_galenson'],April 2010,,,,,,,
15496,40,Unemployment Fiscal Multipliers,/papers/w15931,15931,"['Tommaso Monacelli', 'Roberto Perotti', 'Antonella Trigari']","['/people/tommaso_monacelli', '/people/roberto_perotti', '/people/antonella_trigari']",April 2010,,,,,,,
15497,41,Does Reducing College Costs Improve Educational Outcomes for Undocumented Immigrants? Evidence from State Laws Permitting Undocumented Immigrants to Pay In-state Tuition at State Colleges and Universities,/papers/w15932,15932,"['Aimee Chin', 'Chinhui Juhn']","['/people/aimee_chin', '/people/chinhui_juhn']",April 2010,,,,,,,
15498,42,Client-Based Entrepreneurship,/papers/w15933,15933,"['James E. Rauch', 'Joel Watson']","['/people/james_rauch', '/people/joel_watson']",April 2010,,,,,,,
15499,43,Fiscal Rules in India: Are They Effective?,/papers/w15934,15934,"['Willem H. Buiter', 'Urjit R. Patel']","['/people/willem_buiter', '/people/urjit_patel']",April 2010,,,,,,,
15500,44,Can Pollution Tax Rebates Protect Low-Income Families? The Effects of Relative Wage Rates,/papers/w15935,15935,"['Don Fullerton', 'Holly Monti']","['/people/don_fullerton', '/people/holly_monti']",April 2010,,,,,,,
15501,45,Foreign Ownership and Employment Growth in Indonesian Manufacturing,/papers/w15936,15936,"['Robert E. Lipsey', 'Fredrik Sjöholm', 'Jing Sun']","['/people/robert_lipsey', '/people/fredrik_sjoholm', '/people/jing_sun']",April 2010,,,,,,,
15502,46,Locked Up by a Lockup: Valuing Liquidity as a Real Option,/papers/w15937,15937,"['Andrew Ang', 'Nicolas P.B. Bollen']","['/people/andrew_ang', '/people/nicolas_bollen']",April 2010,,,,,,,
15503,47,On the Sources of Aggregate Fluctuations in Emerging Economies,/papers/w15938,15938,"['Roberto Chang', 'Andrés Fernández']","['/people/roberto_chang', '/people/andres_fernandez']",April 2010,,,,,,,
15504,48,"Energy Conservation ""Nudges"" and Environmentalist Ideology: Evidence from a Randomized Residential Electricity Field Experiment",/papers/w15939,15939,"['Dora L. Costa', 'Matthew E. Kahn']","['/people/dora_costa', '/people/matthew_kahn']",April 2010,,,,,,,
15505,49,Credit within the firm,/papers/w15924,15924,"['Luigi Pistaferri', 'Luigi Guiso', 'Fabiano Schivardi']","['/people/luigi_pistaferri', '/people/luigi_guiso', '/people/fabiano_schivardi']",April 2010,,,,,,,
15506,50,Religious Identity and Economic Behavior,/papers/w15925,15925,"['Daniel J. Benjamin', 'James J. Choi', 'Geoffrey W. Fisher']","['/people/daniel_benjamin', '/people/james_choi', '/people/geoffrey_fisher']",April 2010,,,,,,,
15507,51,Fortune or Virtue: Time-Variant Volatilities Versus Parameter Drifting in U.S. Data,/papers/w15928,15928,"['Jesús Fernández-Villaverde', 'Pablo Guerrón-Quintana', 'Juan F. Rubio-Ramírez']","['/people/jesus_fernandez-villaverde', '/people/pablo_guerron', '/people/juan_rubio_ramirez']",April 2010,,,,,,,
15508,52,Expansion of Trade at the Extensive Margin: A General Gains-from-Trade Result and Illustrative Examples,/papers/w15926,15926,['James R. Markusen'],['/people/james_markusen'],April 2010,,,,,,,
15509,53,Excessive Volatility in Capital Flows: A Pigouvian Taxation Approach,/papers/w15927,15927,"['Olivier Jeanne', 'Anton Korinek']","['/people/olivier_jeanne', '/people/anton_korinek']",April 2010,,,,,,,
15510,54,Leadership: A Personnel Economics Approach,/papers/w15918,15918,['Edward P. Lazear'],['/people/edward_lazear'],April 2010,,,,,,,
15511,55,Balance Sheet Adjustments in the 2008 Crisis,/papers/w15919,15919,"['Zhiguo He', 'In Gu Khang', 'Arvind Krishnamurthy']","['/people/zhiguo_he', '/people/kevin_khang', '/people/arvind_krishnamurthy']",April 2010,,,,,,,
15512,56,Crises and Recoveries in an Empirical Model of Consumption Disasters,/papers/w15920,15920,"['Emi Nakamura', 'Jón Steinsson', 'Robert Barro', 'José Ursúa']","['/people/emi_nakamura', '/people/jon_steinsson', '/people/robert_barro', '/people/jose_ursua']",April 2010,,,,,,,
15513,57,Do Call Centers Promote School Enrollment? Evidence from India,/papers/w15922,15922,"['Emily Oster', 'M. Bryce Millett']","['/people/emily_oster', '/people/bryce_steinberg']",April 2010,,,,,,,
15514,58,Identifying Supply and Demand Elasticities of Agricultural Commodities: Implications for the US Ethanol Mandate,/papers/w15921,15921,"['Michael J. Roberts', 'Wolfram Schlenker']","['/people/michaelj_roberts', '/people/wolfram_schlenker']",April 2010,,,,,,,
15515,59,Explaining the Favorite-Longshot Bias: Is it Risk-Love or Misperceptions?,/papers/w15923,15923,"['Erik Snowberg', 'Justin Wolfers']","['/people/erik_snowberg', '/people/justin_wolfers']",April 2010,,,,,,,
15516,60,Simple and Robust Rules for Monetary Policy,/papers/w15908,15908,"['John B. Taylor', 'John C. Williams']","['/people/john_taylor', '/people/john_williams']",April 2010,,,,,,,
15517,61,"A New Data Set of Educational Attainment in the World, 1950-2010",/papers/w15902,15902,"['Robert J. Barro', 'Jong-Wha Lee']","['/people/robert_barro', '/people/jong-wha_lee']",April 2010,,,,,,,
15518,62,Putting Per-Capita Income Back into Trade Theory,/papers/w15903,15903,['James R. Markusen'],['/people/james_markusen'],April 2010,,,,,,,
15519,63,Getting Cars Off the Road: The Cost-Effectiveness of an Episodic Pollution Control Program,/papers/w15904,15904,"['Maureen L. Cropper', 'Yi Jiang', 'Anna Alberini', 'Patrick Baur']","['/people/maureen_cropper', '/people/yi_jiang', '/people/anna_alberini', '/people/patrick_baur']",April 2010,,,,,,,
15520,64,Nurturing the Accumulation of Innovations: Lessons from the Internet,/papers/w15905,15905,['Shane Greenstein'],['/people/shane_greenstein'],April 2010,,,,,,,
15521,65,Decoupling and Recoupling,/papers/w15907,15907,"['Anton Korinek', 'Agustín Roitman', 'Carlos A. Végh']","['/people/anton_korinek', '/people/agustin_roitman', '/people/carlos_vegh']",April 2010,,,,,,,
15522,66,A Corporate Beauty Contest,/papers/w15906,15906,"['John R. Graham', 'Campbell R. Harvey', 'Manju Puri']","['/people/john_graham', '/people/campbell_harvey', '/people/manju_puri']",April 2010,,,,,,,
15523,67,Tapping the Supercomputer Under Your Desk: Solving Dynamic Equilibrium Models with Graphics Processors,/papers/w15909,15909,"['Eric M. Aldrich', 'Jesús Fernández-Villaverde', 'A. Ronald Gallant', 'Juan F. Rubio-Ramírez']","['/people/eric_aldrich', '/people/jesus_fernandez-villaverde', '/people/ronald_gallant', '/people/juan_rubio_ramirez']",April 2010,,,,,,,
15524,68,"Agency Costs, Mispricing, and Ownership Structure",/papers/w15910,15910,"['Sergey Chernenko', 'C. Fritz Foley', 'Robin Greenwood']","['/people/sergey_chernenko', '/people/fritz_foley', '/people/robin_greenwood']",April 2010,,,,,,,
15525,69,Trust and Well-being,/papers/w15911,15911,"['John F. Helliwell', 'Shun Wang']","['/people/john_helliwell', '/people/shun_wang']",April 2010,,,,,,,
15526,70,Learning and the Disappearing Association Between Governance and Returns,/papers/w15912,15912,"['Lucian A. Bebchuk', 'Alma Cohen', 'Charles C.Y. Wang']","['/people/lucian_bebchuk', '/people/alma_cohen', '/people/charles_wang']",April 2010,,,,,,,
15527,71,Lab Labor: What Can Labor Economists Learn from the Lab?,/papers/w15913,15913,"['Gary Charness', 'Peter J. Kuhn']","['/people/gary_charness', '/people/peter_kuhn']",April 2010,,,,,,,
15528,72,"Earnings, Consumption and Lifecycle Choices",/papers/w15914,15914,"['Costas Meghir', 'Luigi Pistaferri']","['/people/costas_meghir', '/people/luigi_pistaferri']",April 2010,,,,,,,
15529,73,"Household Location and Schools in Metropolitan Areas with Heterogeneous Suburbs; Tiebout, Alonso, and Government Policy",/papers/w15915,15915,"['Eric A. Hanushek', 'Kuzey Yilmaz']","['/people/eric_hanushek', '/people/kuzey_yilmaz']",April 2010,,,,,,,
15530,74,Ideological Segregation Online and Offline,/papers/w15916,15916,"['Matthew Gentzkow', 'Jesse M. Shapiro']","['/people/matthew_gentzkow', '/people/jesse_shapiro']",April 2010,,,,,,,
15531,75,The dark side of outside directors: Do they quit when they are most needed?,/papers/w15917,15917,"['Rüdiger Fahlenbrach', 'Angie Low', 'René M. Stulz']","['/people/ruediger_fahlenbrach', '/people/angie_low_1', '/people/rene_stulz']",April 2010,,,,,,,
15532,76,Optimal Emission Pricing in the Presence of International Spillovers: Decomposing Leakage and Terms-of-Trade Motives,/papers/w15899,15899,"['Christoph Böhringer', 'Andreas Lange', 'Thomas F. Rutherford']","['/people/christoph_boehringer', '/people/andreas_lange', '/people/thomas_rutherford']",April 2010,,,,,,,
15533,77,Deep Financial Integration and Volatility,/papers/w15900,15900,"['Sebnem Kalemli-Ozcan', 'Bent Sørensen', 'Vadym Volosovych']","['/people/sebnem_kalemli-ozcan', '/people/bent_sorensen', '/people/vadym_volosovych']",April 2010,,,,,,,
15534,78,Search in Macroeconomic Models of the Labor Market,/papers/w15901,15901,"['Richard Rogerson', 'Robert Shimer']","['/people/richard_rogerson', '/people/robert_shimer']",April 2010,,,,,,,
15535,79,Financial Incentives and Student Achievement: Evidence from Randomized Trials,/papers/w15898,15898,"['Roland G. Fryer, Jr']",['/people/roland_fryer'],April 2010,,,,,,,
15536,80,Do Americans Consume Too Little Natural Gas? An Empirical Test of Marginal Cost Pricing,/papers/w15885,15885,"['Lucas W. Davis', 'Erich Muehlegger']","['/people/lucas_davis', '/people/erich_muehlegger']",April 2010,,,,,,,
15537,81,Education Policy and Crime,/papers/w15894,15894,['Lance Lochner'],['/people/lance_lochner'],April 2010,,,,,,,
15538,82,"Public Safety through Private Action: An economic assessment of BIDs, locks, and citizen cooperation",/papers/w15877,15877,"['Philip J. Cook', 'John MacDonald']","['/people/philip_cook', '/people/john_macdonald']",April 2010,,,,,,,
15539,83,Pass-Through of Oil Prices to Japanese Domestic Prices,/papers/w15888,15888,"['Etsuro Shioji', 'Taisuke Uchino']","['/people/etsuro_shioji', '/people/taisuke_uchino']",April 2010,,,,,,,
15540,84,Beauty Contests and Irrational Exuberance: A Neoclassical Approach,/papers/w15883,15883,"['George-Marios Angeletos', 'Guido Lorenzoni', 'Alessandro Pavan']","['/people/george-marios_angeletos', '/people/guido_lorenzoni', '/people/alessandro_pavan']",April 2010,,,,,,,
15541,85,The Shanxi Banks,/papers/w15884,15884,"['Randall Morck', 'Fan Yang']","['/people/randall_morck', '/people/fan_yang']",April 2010,,,,,,,
15542,86,Jobs and Kids: Female Employment and Fertility in Rural China,/papers/w15886,15886,"['Hai Fang', 'Karen N. Eggleston', 'John A. Rizzo', 'Richard J. Zeckhauser']","['/people/hai_fang', '/people/karen_eggleston', '/people/john_rizzo', '/people/richard_zeckhauser']",April 2010,,,,,,,
15543,87,Measuring and Understanding Subjective Well-Being,/papers/w15887,15887,"['John F. Helliwell', 'Christopher P. Barrington-Leigh']","['/people/john_helliwell', '/people/christopher_barrington-leigh']",April 2010,,,,,,,
15544,88,Understanding the mechanisms of economic development,/papers/w15891,15891,['Angus S. Deaton'],['/people/angus_deaton'],April 2010,,,,,,,
15545,89,Increasing Time to Baccalaureate Degree in the United States,/papers/w15892,15892,"['John Bound', 'Michael F. Lovenheim', 'Sarah Turner']","['/people/john_bound', '/people/michael_lovenheim', '/people/sarah_turner']",April 2010,,,,,,,
15546,90,Quantifying the Impact of Financial Development on Economic Development,/papers/w15893,15893,"['Jeremy Greenwood', 'Juan M. Sanchez', 'Cheng Wang']","['/people/jeremy_greenwood', '/people/juan_sanchez', '/people/cheng_wang']",April 2010,,,,,,,
15547,91,The Effect of State Workers' Compensation Program Changes on the Use of Federal Social Security Disability Insurance,/papers/w15895,15895,"['Melissa P. McInerney', 'Kosali I. Simon']","['/people/melissa_mcinerney', '/people/kosali_simon']",April 2010,,,,,,,
15548,92,Recent Developments in Intergenerational Mobility,/papers/w15889,15889,"['Sandra E. Black', 'Paul J. Devereux']","['/people/sandra_black', '/people/paul_devereux']",April 2010,,,,,,,
15549,93,The Term Structure of Interest Rates in a DSGE Model with Recursive Preferences,/papers/w15890,15890,"['Jules van Binsbergen', 'Jesús Fernández-Villaverde', 'Ralph S.J. Koijen', 'Juan F. Rubio-Ramírez']","['/people/jules_vanbinsbergen', '/people/jesus_fernandez-villaverde', '/people/ralph_koijen', '/people/juan_rubio_ramirez']",April 2010,,,,,,,
15550,94,Why Do Inventories Rise When Demand Falls in Housing and Other Markets?,/papers/w15878,15878,['Edward P. Lazear'],['/people/edward_lazear'],April 2010,,,,,,,
15551,95,How Has the Monetary Transmission Mechanism Evolved Over Time?,/papers/w15879,15879,"['Jean Boivin', 'Michael T. Kiley', 'Frederic S. Mishkin']","['/people/jean_boivin', '/people/michael_kiley', '/people/frederic_mishkin']",April 2010,,,,,,,
15552,96,Has medical innovation reduced cancer mortality?,/papers/w15880,15880,['Frank R. Lichtenberg'],['/people/frank_lichtenberg'],April 2010,,,,,,,
15553,97,Intra-firm Trade and Product Contractibility (Long Version),/papers/w15881,15881,"['Andrew B. Bernard', 'J. Bradford Jensen', 'Stephen J. Redding', 'Peter K. Schott']","['/people/andrew_bernard', '/people/bradford_jensen', '/people/stephen_redding', '/people/peter_schott']",April 2010,,,,,,,
15554,98,Trade-in-goods and trade-in-tasks: An Integrating Framework,/papers/w15882,15882,"['Richard Baldwin', 'Frédéric Robert-Nicoud']","['/people/richard_baldwin', '/people/frederic_robert-nicoud']",April 2010,,,,,,,
15555,99,Household Leverage and the Recession of 2007 to 2009,/papers/w15896,15896,"['Atif R. Mian', 'Amir Sufi']","['/people/atif_mian', '/people/amir_sufi']",April 2010,,,,,,,
15556,0,The Marginal Products of Residential and Non-Residential Capital Through 2009,/papers/w15897,15897,"['Casey B. Mulligan', 'Luke Threinen']","['/people/casey_mulligan', '/people/luke_threinen']",April 2010,,,,,,,
15557,1,How University Endowments Respond to Financial Market Shocks: Evidence and Implications,/papers/w15861,15861,"['Jeffrey Brown', 'Stephen G. Dimmock', 'Jun-Koo Kang', 'Scott Weisbenner']","['/people/jeffrey_brown', '/people/stephen_dimmock', '/people/jun-koo_kang', '/people/scott_weisbenner']",April 2010,,,,,,,
15558,2,Improving Employment Prospects for Former Prison Inmates: Challenges and Policy,/papers/w15874,15874,['Steven Raphael'],['/people/steven_raphael'],April 2010,,,,,,,
15559,3,Mental Health Treatment and Criminal Justice Outcomes,/papers/w15858,15858,"['Richard Frank', 'Thomas G. McGuire']","['/people/richard_frank', '/people/thomas_mcguire']",April 2010,,,,,,,
15560,4,"Agriculture, Roads, and Economic Development in Uganda",/papers/w15863,15863,"['Douglas Gollin', 'Richard Rogerson']","['/people/douglas_gollin', '/people/richard_rogerson']",April 2010,,,,,,,
15561,5,"Diet, Health and Work Intensity in England and Wales, 1700-1914",/papers/w15875,15875,"['Bernard Harris', 'Roderick Floud', 'Robert W. Fogel', 'Sok Chul Hong']","['/people/bernard_harris', '/people/roderick_floud', '/people/robert_fogel', '/people/sokchul_hong']",April 2010,,,,,,,
15562,6,Theories of Statistical Discrimination and Affirmative Action: A Survey,/papers/w15860,15860,"['Hanming Fang', 'Andrea Moro']","['/people/hanming_fang', '/people/andrea_moro']",April 2010,,,,,,,
15563,7,"The Trend of Mean BMI Values of US Adults, Birth Cohorts 1882-1986 Indicates that the Obesity Epidemic Began Earlier than Hitherto Thought",/papers/w15862,15862,"['John Komlos', 'Marek Brabec']","['/people/john_komlos', '/people/marek_brabec']",April 2010,,,,,,,
15564,8,Estimation of a Dynamic Model of Weight,/papers/w15864,15864,"['Shu Wen Ng', 'Edward C. Norton', 'David K. Guilkey', 'Barry M. Popkin']","['/people/shu_wen_ng', '/people/edward_norton', '/people/david_guilkey', '/people/barry_popkin']",April 2010,,,,,,,
15565,9,"Interest Groups, Information Manipulation in the Media, and Public Policy: The Case of the Landless Peasants Movement in Brazil",/papers/w15865,15865,"['Lee J. Alston', 'Gary D. Libecap', 'Bernardo Mueller']","['/people/lee_alston', '/people/gary_libecap', '/people/bernardo_mueller']",April 2010,,,,,,,
15566,10,Economic Growth with Bubbles,/papers/w15870,15870,"['Alberto Martin', 'Jaume Ventura']","['/people/alberto_martin', '/people/jaume_ventura']",April 2010,,,,,,,
15567,11,Monetary Policy and Unemployment,/papers/w15871,15871,['Jordi Galí'],['/people/jordi_gali'],April 2010,,,,,,,
15568,12,"One for the Road: Public Transportation, Alcohol Consumption, and Intoxicated Driving",/papers/w15872,15872,"['C. Kirabo Jackson', 'Emily Greene Owens']","['/people/kirabo_jackson', '/people/emily_owens']",April 2010,,,,,,,
15569,13,The Harrod-Balassa-Samuelson Hypothesis: Real Exchange Rates and their Long-Run Equilibrium,/papers/w15868,15868,"['Yanping Chong', 'Òscar Jordà', 'Alan M. Taylor']","['/people/ypchong', '/people/oscar_jorda', '/people/alan_taylor']",April 2010,,,,,,,
15570,14,Recruiting for Ideas: How Firms Exploit the Prior Inventions of New Hires,/papers/w15869,15869,"['Jasjit Singh', 'Ajay K. Agrawal']","['/people/jasjit_singh', '/people/ajay_agrawal']",April 2010,,,,,,,
15571,15,Investor Overconfidence and the Forward Premium Puzzle,/papers/w15866,15866,"['Craig Burnside', 'Bing Han', 'David Hirshleifer', 'Tracy Yue Wang']","['/people/craig_burnside', '/people/bing_han', '/people/david_hirshleifer', '/people/tracyyue_wang']",April 2010,,,,,,,
15572,16,Sample Selectivity and the Validity of International Student Achievement Tests in Economic Research,/papers/w15867,15867,"['Eric A. Hanushek', 'Ludger Woessmann']","['/people/eric_hanushek', '/people/ludger_woessmann']",April 2010,,,,,,,
15573,17,The Politics of Monetary Policy,/papers/w15856,15856,"['Alberto F. Alesina', 'Andrea Stella']","['/people/alberto_alesina', '/people/andrea_stella']",April 2010,,,,,,,
15574,18,Using Innovations Surveys for Econometric Analysis,/papers/w15857,15857,"['Jacques Mairesse', 'Pierre Mohnen']","['/people/jacques_mairesse', '/people/pierre_mohnen']",April 2010,,,,,,,
15575,19,Twin Picks: Disentangling the Determinants of Risk-Taking in Household Portfolios,/papers/w15859,15859,"['Laurent E. Calvet', 'Paolo Sodini']","['/people/laurent_calvet', '/people/paolo_sodini']",April 2010,,,,,,,
15576,20,The Effect of Daughters on Partisanship,/papers/w15873,15873,"['Dalton Conley', 'Emily Rauscher']","['/people/dalton_conley', '/people/erauscher']",April 2010,,,,,,,
15577,21,Surfing the Waves of Globalization: Asia and Financial Globalization in the Context of the Trilemma,/papers/w15876,15876,"['Joshua Aizenman', 'Menzie D. Chinn', 'Hiro Ito']","['/people/joshua_aizenman', '/people/menzie_chinn', '/people/hiro_ito']",April 2010,,,,,,,
15578,22,Do Strikes Kill? Evidence from New York State,/papers/w15855,15855,"['Jonathan Gruber', 'Samuel A. Kleiner']","['/people/jonathan_gruber', '/people/samuel_kleiner']",March 2010,,,,,,,
15579,23,The Natural Resource Curse: A Survey,/papers/w15836,15836,['Jeffrey A. Frankel'],['/people/jeffrey_frankel'],March 2010,,,,,,,
15580,24,Leverage and Asset Bubbles: Averting Armageddon with Chapter 11?,/papers/w15817,15817,"['Marcus Miller', 'Joseph E. Stiglitz']","['/people/mark_miller1', '/people/joseph_stiglitz']",March 2010,,,,,,,
15581,25,The economic crisis and medical care usage,/papers/w15843,15843,"['Annamaria Lusardi', 'Daniel J. Schneider', 'Peter Tufano']","['/people/annamaria_lusardi', '/people/daniel_schneider', '/people/peter_tufano']",March 2010,,,,,,,
15582,26,Valuing ecosystem services in general equilibrium,/papers/w15844,15844,"['Jared C. Carbone', 'V. Kerry Smith']","['/people/jared_carbone', '/people/kerry_smith']",March 2010,,,,,,,
15583,27,Civic Capital as the Missing Link,/papers/w15845,15845,"['Luigi Guiso', 'Paola Sapienza', 'Luigi Zingales']","['/people/luigi_guiso', '/people/paola_sapienza', '/people/luigi_zingales']",March 2010,,,,,,,
15584,28,Spreading the Wealth Around: Reflections Inspired by Joe the Plumber,/papers/w15846,15846,['N. Gregory Mankiw'],['/people/gregory_mankiw'],March 2010,,,,,,,
15585,29,Tax buyouts,/papers/w15847,15847,"['Marco Del Negro', 'Fabrizio Perri', 'Fabiano Schivardi']","['/people/marco_del_negro', '/people/fabrizio_perri', '/people/fabiano_schivardi']",March 2010,,,,,,,
15586,30,Corporate Bond Default Risk: A 150-Year Perspective,/papers/w15848,15848,"['Kay Giesecke', 'Francis A. Longstaff', 'Stephen Schaefer', 'Ilya Strebulaev']","['/people/kay_giesecke', '/people/francis_longstaff', '/people/stephen_schaefer', '/people/ilya_strebulaev']",March 2010,,,,,,,
15587,31,"Leverage, Moral Hazard and Liquidity",/papers/w15837,15837,"['Viral V. Acharya', 'S. Viswanathan']","['/people/viral_acharya', '/people/vish_viswanathan']",March 2010,,,,,,,
15588,32,Late Bloomers in the Arts and Sciences: Answers and Questions,/papers/w15838,15838,['David Galenson'],['/people/david_galenson'],March 2010,,,,,,,
15589,33,Do Powerful Politicians Cause Corporate Downsizing?,/papers/w15839,15839,"['Lauren Cohen', 'Joshua D. Coval', 'Christopher Malloy']","['/people/lauren_cohen', '/people/joshua_coval', '/people/christopher_malloy']",March 2010,,,,,,,
15590,34,"Education, Knowledge and the Evolution of Disparities in Health",/papers/w15840,15840,"['Anna Aizer', 'Laura Stroud']","['/people/anna_aizer', '/people/laura_stroud']",March 2010,,,,,,,
15591,35,The Effect of Malpractice Liability on the Specialty of Obstetrics and Gynecology,/papers/w15841,15841,['Jessica Wolpaw Reyes'],['/people/jessica_reyes'],March 2010,,,,,,,
15592,36,"Globalization, Pass-Through and Inflation Dynamic",/papers/w15842,15842,"['Pierpaolo Benigno', 'Ester Faia']","['/people/pierpaolo_benigno', '/people/ester_faia']",March 2010,,,,,,,
15593,37,Public-Place Smoking Laws and Exposure to Environmental Tobacco Smoke (ETS),/papers/w15849,15849,"['Christopher Carpenter', 'Sabina Postolek', 'Casey Warman']","['/people/christopher_carpenter', '/people/sabina_postolek', '/people/casey_warman']",March 2010,,,,,,,
15594,38,Modeling Financial Contagion Using Mutually Exciting Jump Processes,/papers/w15850,15850,"['Yacine Aït-Sahalia', 'Julio Cacho-Diaz', 'Roger J.A. Laeven']","['/people/yacine_ait-sahalia', '/people/julio_cacho-diaz', '/people/roger_laeven']",March 2010,,,,,,,
15595,39,Harmonizing and Combining Large Datasets - An Application to Firm-Level Patent and Accounting Data,/papers/w15851,15851,"['Grid Thoma', 'Salvatore Torrisi', 'Alfonso Gambardella', 'Dominique Guellec', 'Bronwyn H. Hall', 'Dietmar Harhoff']","['/people/grid_thoma', '/people/salvatore_torrisi', '/people/alfonso_gambardella', '/people/dominique_guellec', '/people/bronwyn_hall', '/people/dietmar_harhoff']",March 2010,,,,,,,
15596,40,Optimal price setting with observation and menu costs,/papers/w15852,15852,"['Fernando E. Alvarez', 'Francesco Lippi', 'Luigi Paciello']","['/people/fernando_alvarez', '/people/francesco_lippi', '/people/luigi_paciello']",March 2010,,,,,,,
15597,41,Why Do Women Leave Science and Engineering?,/papers/w15853,15853,['Jennifer Hunt'],['/people/jennifer_hunt'],March 2010,,,,,,,
15598,42,The Effect of Allowance Allocations on Cap-and-Trade System Performance,/papers/w15854,15854,"['Robert W. Hahn', 'Robert N. Stavins']","['/people/robert_hahn', '/people/robert_stavins']",March 2010,,,,,,,
15599,43,The Consequences of Entrepreneurial Finance: A Regression Discontinuity Analysis,/papers/w15831,15831,"['William R. Kerr', 'Josh Lerner', 'Antoinette Schoar']","['/people/william_kerr', '/people/josh_lerner', '/people/antoinette_schoar']",March 2010,,,,,,,
15600,44,Alcohol Regulation and Crime,/papers/w15828,15828,"['Christopher Carpenter', 'Carlos Dobkin']","['/people/christopher_carpenter', '/people/carlos_dobkin']",March 2010,,,,,,,
15601,45,Human Capital Development Before Age Five,/papers/w15827,15827,"['Douglas Almond', 'Janet Currie']","['/people/douglas_almond', '/people/janet_currie']",March 2010,,,,,,,
15602,46,Revisiting U. S. Productivity Growth over the Past Century with a View of the Future,/papers/w15834,15834,['Robert J. Gordon'],['/people/robert_gordon'],March 2010,,,,,,,
15603,47,Durable consumption and asset management with transaction and observation costs,/papers/w15835,15835,"['Fernando E. Alvarez', 'Luigi Guiso', 'Francesco Lippi']","['/people/fernando_alvarez', '/people/luigi_guiso', '/people/francesco_lippi']",March 2010,,,,,,,
15604,48,The Influence of the Home Owners' Loan Corporation on Housing Markets During the 1930s,/papers/w15824,15824,"['Price V. Fishback', 'Alfonso Flores-Lagunes', 'William Horrace', 'Shawn E. Kantor', 'Jaret Treber']","['/people/price_fishback', '/people/alfonso_flores-lagunes', '/people/william_horrace', '/people/shawn_kantor', '/people/jaret_treber']",March 2010,,,,,,,
15605,49,Regulating Abortion: Impact on Patients and Providers in Texas,/papers/w15825,15825,"['Silvie Colman', 'Theodore J. Joyce']","['/people/silvie_colman', '/people/theodore_joyce']",March 2010,,,,,,,
15606,50,Microeconomic Evidence on Price-Setting,/papers/w15826,15826,"['Peter J. Klenow', 'Benjamin A. Malin']","['/people/peter_klenow', '/people/benjamin_malin']",March 2010,,,,,,,
15607,51,Insuring Consumption Using Income-Linked Assets,/papers/w15829,15829,"['Andreas Fuster', 'Paul S. Willen']","['/people/andreas_fuster', '/people/paul_willen']",March 2010,,,,,,,
15608,52,The Predictive Content of Commodity Futures,/papers/w15830,15830,"['Menzie D. Chinn', 'Olivier Coibion']","['/people/menzie_chinn', '/people/olivier_coibion']",March 2010,,,,,,,
